3236,35-44,Finance,Senior Researcher,200000,1000000,USD,United Kingdom ,London,11 - 20 years,11 - 20 years,Master's degree,Man
3237,25-34,Utilities & Telecommunications,Senior Reward Manager,90500,16000,GBP,United Kingdom ,London,5-7 years,5-7 years,Master's degree,Man
3238,35-44,Computing or Tech,Senior Software Developer,80000,4000,GBP,United Kingdom ,London,11 - 20 years,11 - 20 years,Master's degree,Man
3239,25-34,Computing or Tech,Senior Software Engineer,60000,6000,GBP,United Kingdom ,Cambridge,5-7 years,2 - 4 years,Master's degree,Man
3240,45-54,Computing or Tech,Senior Software Engineer,67526,3600,GBP,United Kingdom ,Oxford,21 - 30 years,11 - 20 years,Master's degree,Man
3241,45-54,Engineering or Manufacturing,Senior Software Engineer,58000,0,GBP,United Kingdom ,Oxford,21 - 30 years,21 - 30 years,Master's degree,Man
3242,25-34,Computing or Tech,Senior Software Engineer,45000,5000,GBP,United Kingdom ,Edinburgh ,2 - 4 years,2 - 4 years,Master's degree,Man
3243,35-44,Media & Digital,Senior Strategy Manager,77000,6000,GBP,United Kingdom ,London,11 - 20 years,8 - 10 years,Master's degree,Man
3244,25-34,Education (Higher Education),Senior Technician,24500,0,GBP,United Kingdom ,Belfast,8 - 10 years,8 - 10 years,Master's degree,Man
3245,25-34,Computing or Tech,Software Developer,35000,2000,GBP,United Kingdom ,Oxford,11 - 20 years,5-7 years,Master's degree,Man
3246,18-24,Computing or Tech,Software Engineer,40000,0,GBP,United Kingdom ,London,1 year or less,1 year or less,Master's degree,Man
3247,25-34,Computing or Tech,Software Engineer,52685,2500,GBP,United Kingdom ,Bristol,2 - 4 years,2 - 4 years,Master's degree,Man
3248,25-34,Computing or Tech,Software Engineer,72400,31250,GBP,United Kingdom ,London,11 - 20 years,11 - 20 years,Master's degree,Man
3249,35-44,Computing or Tech,Software Engineer,115000,45000,GBP,United Kingdom ,London,11 - 20 years,11 - 20 years,Master's degree,Man
3250,35-44,Computing or Tech,Software Engineering Manager,90000,9000,GBP,United Kingdom ,London,11 - 20 years,8 - 10 years,Master's degree,Man
3251,25-34,Computing or Tech,Software Team Lead,55000,0,GBP,United Kingdom ,Edinburgh,11 - 20 years,11 - 20 years,Master's degree,Man
3252,35-44,Computing or Tech,Systems Administrator Team Lead,60000,6000,GBP,United Kingdom ,London,11 - 20 years,5-7 years,Master's degree,Man
3253,25-34,"Accounting, Banking & Finance",Tax Senior,28000,400,GBP,United Kingdom ,Sunderland ,11 - 20 years,8 - 10 years,Master's degree,Man
3254,45-54,Computing or Tech,Team Manager,41000,1500,GBP,United Kingdom ,Belfast,11 - 20 years,11 - 20 years,Master's degree,Man
3255,35-44,Computing or Tech,Technical Artist,55000,0,GBP,United Kingdom ,London,8 - 10 years,8 - 10 years,Master's degree,Man
3256,55-64,Utilities & Telecommunications,Training Manager,92000,24000,GBP,United Kingdom ,London,31 - 40 years,21 - 30 years,Master's degree,Man
3257,35-44,Business or Consulting,Transformation Lead,115000,10000,GBP,United Kingdom ,Remote/London,11 - 20 years,5-7 years,Master's degree,Man
3258,35-44,Computing or Tech,VP Technology,120000,36000,GBP,United Kingdom ,London,11 - 20 years,11 - 20 years,Master's degree,Man
3259,25-34,Government and Public Administration, Field Associate,78000,0,USD,United States,New York,2 - 4 years,1 year or less,Master's degree,Man
3260,25-34,Sales,Account Executive,125000,80000,USD,United States,Portland,8 - 10 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
3261,25-34,Computing or Tech,Account Executive,47000,40000,EUR,Ireland,Dublin ,5-7 years,2 - 4 years,Some college,Woman
3262,35-44,Insurance,Account Executive,90000,0,USD,United States,Denver ,11 - 20 years,8 - 10 years,Some college,Woman
3263,25-34,Education (Higher Education),Academic Evaluations Specialist,62000,0,USD,United States,Riverside,5-7 years,5-7 years,Master's degree,Man
3264,35-44,Education (Higher Education),Academic Programs Director,80000,0,USD,United States,Chicago,11 - 20 years,8 - 10 years,Master's degree,Man
3265,35-44,Sales,Account Director,75000,40000,USD,United States,Minneapolis,11 - 20 years,8 - 10 years,Master's degree,Man
3266,35-44,Sales,Account Executive,50000,200000,USD,United States,Phoenix,21 - 30 years,21 - 30 years,Some college,Woman
3267,35-44,Sales,Account Executive,31200,42000,USD,United States,Austin,11 - 20 years,5-7 years,College degree,Woman
3268,35-44,Education (Higher Education),Accounts Payable Manager,100000,10000,USD,United States,Santa Clara,11 - 20 years,8 - 10 years,Master's degree,Man
3269,25-34,"Accounting, Banking & Finance",Accounts Payable Specialist,5700,0,USD,United States,Fort Worth,11 - 20 years,1 year or less,Master's degree,Man
3270,45-54,Media & Digital,Acquisitions Editor,61000,2000,USD,United States,New York City,8 - 10 years,2 - 4 years,Master's degree,Man
3271,45-54,Education (Higher Education),Adjunct Instructor,26000,0,USD,United States,New Haven,21 - 30 years,2 - 4 years,Master's degree,Man
3272,18-24,"Accounting, Banking & Finance",Accountant,35000,1500,GBP,United Kingdom ,Sheffield,8 - 10 years,5-7 years,College degree,Man
3273,45-54,Government and Public Administration,Accountant,82700,0,USD,United States,Portland,11 - 20 years,8 - 10 years,Master's degree,Man
3274,45-54,Education (Primary/Secondary),Administration,140000,5500,USD,United States,Minneapolis,21 - 30 years,21 - 30 years,Master's degree,Man
3275,35-44,Government and Public Administration,Administrative Staff Assistant,76000,6000,USD,United States,Santa Monica,11 - 20 years,8 - 10 years,Master's degree,Man
3276,35-44,Education (Higher Education),Admissions Coordinator,34132,0,USD,United States,Columbus,11 - 20 years,5-7 years,Master's degree,Man
3277,35-44,Computing or Tech,Advisory Software Engineer,138000,0,USD,United States,Poughkeepsie,21 - 30 years,21 - 30 years,Master's degree,Man
3278,25-34,Engineering or Manufacturing,Aerospace Engineer,80000,0,USD,United States,Huntsville,2 - 4 years,2 - 4 years,Master's degree,Man
3279,25-34,Engineering or Manufacturing,Aerospace Engineer,95000,10000,USD,United States,Washington DC,8 - 10 years,8 - 10 years,Master's degree,Man
3280,65 or over,Engineering or Manufacturing,Aerospace Engineer,120000,0,USD,United States,Savannah,41 years or more,41 years or more,Master's degree,Man
3281,25-34,Government and Public Administration,Agency Buyer,39000,0,USD,United States,Atlanta,5-7 years,2 - 4 years,Master's degree,Man
3282,18-24,"Accounting, Banking & Finance",Accountant,35000,0,USD,United States,NY,1 year or less,11 - 20 years,No higher completed,Man
3283,35-44,"Accounting, Banking & Finance",Accountant,78000,0,AUD/NZD,Australia,Melbourne,8 - 10 years,8 - 10 years,College degree,Woman
3284,25-34,"Accounting, Banking & Finance",Accountant,65000,5000,CAD,Canada,Toronto,5-7 years,5-7 years,College degree,Woman
3285,25-34,"Accounting, Banking & Finance",Accountant,31000,2000,USD,United States,Orlando,2 - 4 years,2 - 4 years,College degree,Woman
3286,35-44,"Accounting, Banking & Finance",Accountant,45000,0,USD,United States,Fargo,11 - 20 years,5-7 years,College degree,Woman
3287,55-64,"Accounting, Banking & Finance",Accountant,48000,0,USD,United States,Buffalo,21 - 30 years,21 - 30 years,College degree,Woman
3288,25-34,Computing or Tech,Analyst Manager,71000,500,USD,United States,Conway,8 - 10 years,5-7 years,Master's degree,Man
3289,35-44,"Accounting, Banking & Finance",Analytic Consultant,90000,10000,USD,United States,Beaverton,21 - 30 years,11 - 20 years,Master's degree,Man
3290,25-34,Engineering or Manufacturing,Analytical Biologist,92000,10000,USD,United States,Indianapolis ,8 - 10 years,8 - 10 years,Master's degree,Man
3291,35-44,"Accounting, Banking & Finance",Accountant,51000,0,USD,United States,Morrisville,21 - 30 years,11 - 20 years,College degree,Woman
3292,25-34,Nonprofits,Analytics Manager,71600,0,USD,United States,Modesto,8 - 10 years,5-7 years,Master's degree,Man
3293,35-44,Computing or Tech,Applications analyst,75000,0,USD,United States,Little Rock,8 - 10 years,8 - 10 years,Master's degree,Man
3294,25-34,Art & Design,Architectural Designer,54100,3000,USD,United States,Boston,2 - 4 years,2 - 4 years,Master's degree,Man
3295,25-34,Nonprofits,Archives & Records Manager,52000,0,USD,United States,New York City,11 - 20 years,5-7 years,Master's degree,Man
3296,35-44,Education (Higher Education),Archivist,40000,0,USD,United States,Anderson,8 - 10 years,5-7 years,Master's degree,Man
3297,25-34,Nonprofits,Archivist,93400,0,USD,United States,New York City,2 - 4 years,2 - 4 years,Master's degree,Man
3298,18-24,others,Archivist,50000,0,USD,United States,Madison,2 - 4 years,2 - 4 years,Master's degree,Man
3299,25-34,Transport or Logistics,Area Manager,70000,16000,USD,United States,Gainesville,2 - 4 years,8 - 10 years,Master's degree,Man
3300,25-34,Education (Higher Education),Art and Humanities Librarian,61500,0,USD,United States,Seattle ,5-7 years,5-7 years,Master's degree,Man
3301,35-44,"Marketing, Advertising & PR",Assistant Branch Manager,70000,10000,USD,United States,Ontario,5-7 years,2 - 4 years,Master's degree,Man
3302,35-44,Government and Public Administration,Assistant Commissioner,90000,0,USD,United States,St. Paul,11 - 20 years,8 - 10 years,Master's degree,Man
3303,25-34,Education (Higher Education),Assistant Director,64500,0,USD,United States,N/A,11 - 20 years,11 - 20 years,Master's degree,Man
3304,25-34,Education (Higher Education),Assistant Director,64575,0,USD,United States,New York City,8 - 10 years,8 - 10 years,Master's degree,Man
3305,35-44,Law,Assistant Director,100000,6000,USD,United States,Passaic County,11 - 20 years,11 - 20 years,Master's degree,Man
3306,25-34,Education (Higher Education),Assistant Director of Admission,52500,0,USD,United States,Cambridge,5-7 years,5-7 years,Master's degree,Man
3307,65 or over,Education (Higher Education),Assistant Director of University Libraries,115000,0,USD,United States,New York,41 years or more,41 years or more,Master's degree,Man
3308,25-34,Education (Higher Education),"Assistant Director, Admissions",78000,0,USD,United States,Boston,8 - 10 years,5-7 years,Master's degree,Man
3309,25-34,Education (Primary/Secondary),Assistant High School Band Director,72500,0,USD,United States,Burleson,8 - 10 years,8 - 10 years,Master's degree,Man
3310,35-44,Staffing Industrry,Assistant Manager,60000,0,USD,United States,Phoenix,11 - 20 years,11 - 20 years,Master's degree,Man
3311,35-44,Media & Digital,Assistant Managing Editor,114700,0,USD,United States,New York,11 - 20 years,11 - 20 years,Master's degree,Man
3312,25-34,Education (Higher Education),Assistant Professor,55000,11000,USD,United States,Fairfax,5-7 years,5-7 years,Master's degree,Man
3313,25-34,Education (Higher Education),Assistant Professor,65000,0,USD,United States,Pittsburgh,11 - 20 years,8 - 10 years,Master's degree,Man
3314,35-44,Education (Higher Education),Assistant Professor of Economics,75000,25000,USD,United States,Long Island,8 - 10 years,8 - 10 years,Master's degree,Man
3315,35-44,Education (Higher Education),Assistant Teaching Professor,56700,0,USD,United States,Middletown ,11 - 20 years,11 - 20 years,Master's degree,Man
3316,35-44,"Accounting, Banking & Finance",Assistant Vice President,155000,30000,USD,United States,Chicago,11 - 20 years,11 - 20 years,Master's degree,Man
3317,45-54,Education (Higher Education),Assistant VP of Information Technology,172000,0,USD,United States,New York CIty,21 - 30 years,21 - 30 years,Master's degree,Man
3318,25-34,Food & Beverage,Assoc. HR Manager,113500,0,USD,United States,Fresno,8 - 10 years,8 - 10 years,Master's degree,Man
3319,35-44,Business or Consulting,Associate,101000,500,USD,United States,Baltimore ,8 - 10 years,5-7 years,Master's degree,Man
3320,35-44,Computing or Tech,Associate,100000,2000,USD,United States,Cary,8 - 10 years,8 - 10 years,Master's degree,Man
3321,25-34,Computing or Tech,Associate Analytics Engineer,85000,0,USD,United States,Carlsbad,5-7 years,1 year or less,Master's degree,Man
3322,45-54,Art & Design,Associate Architect,115000,15000,USD,United States,Oakland,21 - 30 years,21 - 30 years,Master's degree,Man
3323,25-34,Education (Higher Education),Associate Architect,43696,0,USD,United States,Cape Girardeau,8 - 10 years,8 - 10 years,Master's degree,Man
3324,25-34,Transport or Logistics,Associate Capital Program Analyst,80700,0,USD,United States,Albany,8 - 10 years,5-7 years,Master's degree,Man
3325,25-34,Business or Consulting,Associate Consultand,62000,0,USD,United States,Minneapolis,2 - 4 years,1 year or less,Master's degree,Man
3326,35-44,Business or Consulting,Associate Director,103000,10000,USD,United States,Washington,11 - 20 years,11 - 20 years,Master's degree,Man
3327,35-44,Government and Public Administration,Associate Director,130000,2000,USD,United States,Arlington,11 - 20 years,11 - 20 years,Master's degree,Man
3328,35-44,Education (Higher Education),Associate Director of Admission,107000,9000,USD,United States,Chicago,11 - 20 years,11 - 20 years,Master's degree,Man
3329,25-34,"Leisure, Sport & Tourism",Associate Director of Athletics Communications,50000,0,USD,United States,"Washington, D.C.",2 - 4 years,2 - 4 years,Master's degree,Man
3330,35-44,Nonprofits,Associate Director of Resource Development,72500,0,USD,United States,Chicago,11 - 20 years,11 - 20 years,Master's degree,Man
3331,35-44,Pharma,"Associate Director, Medical Communications",168000,25000,USD,United States,Remote (Chicago),11 - 20 years,11 - 20 years,Master's degree,Man
3332,35-44,Education (Higher Education),Associate Librarian,90960,0,USD,United States,Los Angeles,11 - 20 years,11 - 20 years,Master's degree,Man
3333,18-24,Engineering or Manufacturing,Associate Mechanical Engineer,69000,0,USD,United States,Lexington,1 year or less,1 year or less,Master's degree,Man
3334,35-44,Education (Higher Education),Associate Professor,58000,2000,USD,United States,New Orleans,11 - 20 years,11 - 20 years,Master's degree,Man
3335,55-64,Education (Higher Education),Associate Professor,107000,0,USD,United States,Providence,31 - 40 years,21 - 30 years,Master's degree,Man
3336,25-34,"Accounting, Banking & Finance",Accountant,52000,2500,USD,United States,Miami,5-7 years,5-7 years,College degree,Woman
3337,55-64,"Accounting, Banking & Finance",Accountant,55000,0,USD,United States,Vernon hills,31 - 40 years,11 - 20 years,College degree,Woman
3338,35-44,"Accounting, Banking & Finance",Assurance Senior Associate,69000,2000,USD,United States,Norfolk,2 - 4 years,2 - 4 years,Master's degree,Man
3339,35-44,Law,Attorney,89000,0,USD,United States,Detroit,5-7 years,5-7 years,Master's degree,Man
3340,35-44,Engineering or Manufacturing,Audio Systems Engineer,165000,16500,USD,United States,Framingham,11 - 20 years,11 - 20 years,Master's degree,Man
3341,18-24,"Accounting, Banking & Finance",Audit Senior Associate,67000,6000,USD,United States,Philadelphia,2 - 4 years,2 - 4 years,Master's degree,Man
3342,25-34,Sales,Automotive Sales ,62000,0,USD,United States,South Burlington ,8 - 10 years,2 - 4 years,Master's degree,Man
3343,45-54,"Accounting, Banking & Finance",Accountant,61000,0,USD,United States,Decatur ,31 - 40 years,8 - 10 years,College degree,Woman
3344,25-34,Computing or Tech,AWS Solutions Architect,175000,50000,USD,United States,New York,8 - 10 years,2 - 4 years,Master's degree,Man
3345,35-44,"Accounting, Banking & Finance",Bank Examiner,150000,6000,USD,United States,Los Angeles,11 - 20 years,11 - 20 years,Master's degree,Man
3346,35-44,Health Care,Board Certified Behavior Analyst,75000,0,USD,United States,Chicago,11 - 20 years,5-7 years,Master's degree,Man
3347,35-44,"Accounting, Banking & Finance",Bond Analyst,135000,165000,USD,United States,Los Angeles,21 - 30 years,21 - 30 years,Master's degree,Man
3348,25-34,Government and Public Administration,Branch Manager,69500,0,USD,United States,Atlanta metro area,8 - 10 years,5-7 years,Master's degree,Man
3349,35-44,Librarian,Branch Youth Services Librarian,62000,0,USD,United States,Anchorage,11 - 20 years,5-7 years,Master's degree,Man
3350,35-44,"Marketing, Advertising & PR",Brand Manager,90000,10000,USD,United States,Frisco,8 - 10 years,5-7 years,Master's degree,Man
3351,25-34,Government and Public Administration,Budget Analyst,60000,0,USD,United States,Durham,5-7 years,2 - 4 years,Master's degree,Man
3352,35-44,Government and Public Administration,Budget Analyst,95000,2500,USD,United States,Boston area,11 - 20 years,11 - 20 years,Master's degree,Man
3353,25-34,Government and Public Administration,Budget Analyst,96500,0,USD,United States,Richmond,8 - 10 years,8 - 10 years,Master's degree,Man
3354,35-44,Government and Public Administration,Budget Analyst,103690,0,USD,United States,Washington,11 - 20 years,5-7 years,Master's degree,Man
3355,35-44,Government and Public Administration,Budget Analyst,110000,0,USD,United States,Washington,8 - 10 years,2 - 4 years,Master's degree,Man
3356,35-44,Nonprofits,Budget Manager,104000,0,USD,United States,New York City,11 - 20 years,1 year or less,Master's degree,Man
3357,25-34,Property or Construction,Building Code Consultant,80000,3000,USD,United States,Chicago,5-7 years,5-7 years,Master's degree,Man
3358,35-44,"Accounting, Banking & Finance",Business Administration Management,68000,8000,USD,United States,Raleigh ,5-7 years,2 - 4 years,Master's degree,Man
3359,35-44,"Accounting, Banking & Finance",Business Analyst,107000,10000,USD,United States,New Orleans,11 - 20 years,11 - 20 years,Master's degree,Man
3360,35-44,Computing or Tech,Business Analyst,112000,0,USD,United States,Seattle,11 - 20 years,11 - 20 years,Master's degree,Man
3361,35-44,Computing or Tech,Business Analyst,120000,0,USD,United States,Nashville,8 - 10 years,5-7 years,Master's degree,Man
3362,35-44,Nonprofits,Business Development Manager,115000,0,USD,United States,Baltimore,11 - 20 years,11 - 20 years,Master's degree,Man
3363,35-44,"Accounting, Banking & Finance",Accountant,68000,0,USD,United States,Cleveland,11 - 20 years,11 - 20 years,College degree,Woman
3364,25-34,"Accounting, Banking & Finance",Accountant,74000,3000,USD,United States,Allentown,2 - 4 years,2 - 4 years,College degree,Woman
3365,35-44,Insurance,Business Intelligence Manager,150000,35000,USD,United States,"Johnston, RI",11 - 20 years,8 - 10 years,Master's degree,Man
3366,45-54,Government and Public Administration,Business Librarian,57000,0,USD,United States,Chicago,11 - 20 years,11 - 20 years,Master's degree,Man
3367,45-54,Education (Higher Education),Business Manager,85000,0,USD,United States,New Orleans,21 - 30 years,11 - 20 years,Master's degree,Man
3368,25-34,Education (Higher Education),Career Adviser,38500,0,USD,United States,"Akron, Ohio",2 - 4 years,2 - 4 years,Master's degree,Man
3369,45-54,Biotech,Case Manager,81000,15000,USD,United States,Cambridge,11 - 20 years,5-7 years,Master's degree,Man
3370,25-34,"Accounting, Banking & Finance",CEO,52000,0,USD,United States,Huntsville,8 - 10 years,8 - 10 years,Master's degree,Man
3371,25-34,"Accounting, Banking & Finance",CEO,186000,35000,USD,United States,Rochester,8 - 10 years,5-7 years,Master's degree,Man
3372,18-24,Business or Consulting,Certified Financial Planner,63000,45000,USD,United States,Minneapolis,5-7 years,2 - 4 years,Master's degree,Man
3373,25-34,"Accounting, Banking & Finance",CFO,140000,5000,USD,United States,Dallas,11 - 20 years,11 - 20 years,Master's degree,Man
3374,55-64,"Accounting, Banking & Finance",CFO,170000,35000,USD,United States,Portland,31 - 40 years,31 - 40 years,Master's degree,Man
3375,25-34,Sales,CFO,16000,0,USD,United States,Los Angeles ,8 - 10 years,5-7 years,Master's degree,Man
3376,35-44,Health Care,Chaplain,48000,2000,USD,United States,Buffalo,11 - 20 years,2 - 4 years,Master's degree,Man
3377,45-54,Computing or Tech,Chief Information Security Officer,165000,0,USD,United States,Prefer not to disclose,21 - 30 years,11 - 20 years,Master's degree,Man
3378,25-34,Entertainment,Chief of Staff,6400,0,USD,United States,New York,8 - 10 years,8 - 10 years,Master's degree,Man
3379,35-44,Nonprofits,Chief of Staff,100000,20000,USD,United States,Pittsburgh ,11 - 20 years,11 - 20 years,Master's degree,Man
3380,45-54,Government and Public Administration,Chief Technologist,172500,1500,USD,United States,Mountain View,21 - 30 years,21 - 30 years,Master's degree,Man
3381,25-34,Government and Public Administration,City Research Scientist,87000,0,USD,United States,New York City,5-7 years,2 - 4 years,Master's degree,Man
3382,35-44,Engineering or Manufacturing,Civil Engineer,63000,5000,USD,United States,"Atlanta, Georgia",11 - 20 years,11 - 20 years,Master's degree,Man
3383,25-34,Engineering or Manufacturing,Civil Engineer,72000,0,USD,United States,Salt Lake City ,2 - 4 years,2 - 4 years,Master's degree,Man
3384,25-34,Engineering or Manufacturing,Civil Engineer,78000,0,USD,United States,Overland Park,5-7 years,2 - 4 years,Master's degree,Man
3385,25-34,Engineering or Manufacturing,Civil Engineer,78277,0,USD,United States,Overland Park,5-7 years,2 - 4 years,Master's degree,Man
3386,25-34,Engineering or Manufacturing,Civil Engineer,85000,21000,USD,United States,Virgnia Beach,5-7 years,5-7 years,Master's degree,Man
3387,25-34,Engineering or Manufacturing,Civil Engineer,102000,3000,USD,United States,walla walla,8 - 10 years,8 - 10 years,Master's degree,Man
3388,25-34,Engineering or Manufacturing,Civil Project Engineer IV,80000,8000,USD,United States,Appleton,5-7 years,5-7 years,Master's degree,Man
3389,45-54,Insurance,Claims Processor ,44700,1500,USD,United States,Baltimore,31 - 40 years,21 - 30 years,Master's degree,Man
3390,25-34,Utilities & Telecommunications,Client Executive,75000,52000,USD,United States,Basking Ridge,8 - 10 years,8 - 10 years,Master's degree,Man
3391,35-44,Health Care,Clinical Applications Coordinator,70000,0,USD,United States,Ketchikan,11 - 20 years,11 - 20 years,Master's degree,Man
3392,35-44,Social Work,Clinician,57000,100,USD,United States,Boston ,8 - 10 years,5-7 years,Master's degree,Man
3393,25-34,Computing or Tech,Cloud Architect,250000,50000,USD,United States,Chicago,8 - 10 years,8 - 10 years,Master's degree,Man
3394,35-44,Utilities & Telecommunications,Commercial Director,170000,75000,USD,United States,New York City,11 - 20 years,11 - 20 years,Master's degree,Man
3395,35-44,Government and Public Administration,Communication Specialist,92000,10000,USD,United States,Los Angeles,11 - 20 years,11 - 20 years,Master's degree,Man
3396,35-44,Government and Public Administration,Communications Director,158000,0,USD,United States,Washington ,11 - 20 years,11 - 20 years,Master's degree,Man
3397,35-44,"Marketing, Advertising & PR",Communications Manager,79000,6000,USD,United States,Chicago,11 - 20 years,11 - 20 years,Master's degree,Man
3398,45-54,Nonprofits,Communications Manager,68000,0,USD,United States,New York,21 - 30 years,11 - 20 years,Master's degree,Man
3399,35-44,Computing or Tech,Community and Events manager,70000,0,USD,United States,Portland,8 - 10 years,2 - 4 years,Master's degree,Man
3400,25-34,Education (Higher Education),Community Director,37741,0,USD,United States,Milledgeville,2 - 4 years,1 year or less,Master's degree,Man
3401,25-34,Health Care,Community Living Team Manager ,48000,0,USD,United States,Malone ,8 - 10 years,2 - 4 years,Master's degree,Man
3402,25-34,Nonprofits,Community Outreach Coordinator,44200,0,USD,United States,Cleveland,5-7 years,2 - 4 years,Master's degree,Man
3403,25-34,Utilities & Telecommunications,Compensation Analyst,85000,13500,USD,United States,Morristown,2 - 4 years,1 year or less,Master's degree,Man
3404,35-44,Transport or Logistics,Compensation Manager,93500,20000,USD,United States,Columbus,11 - 20 years,11 - 20 years,Master's degree,Man
3405,65 or over,Health Care,Compliance Officer,63000,0,USD,United States,Columbus,31 - 40 years,5-7 years,Master's degree,Man
3406,25-34,Computing or Tech,Computational Physicist,94000,0,USD,United States,Portland,8 - 10 years,8 - 10 years,Master's degree,Man
3407,25-34,Computing or Tech,Computer Engineer,130000,40000,USD,United States,Austin,8 - 10 years,8 - 10 years,Master's degree,Man
3408,45-54,Computing or Tech,Computer Operations Coordinator,55000,0,USD,United States,Little Rock,11 - 20 years,11 - 20 years,Master's degree,Man
3409,25-34,Government and Public Administration,Computer Scientist,116000,0,USD,United States,"Washington, D.C.",5-7 years,2 - 4 years,Master's degree,Man
3410,35-44,Government and Public Administration,Computer Scientist,140000,0,USD,United States,Los alamos,11 - 20 years,11 - 20 years,Master's degree,Man
3411,45-54,Computing or Tech,Computer Security Assessor,117000,20000,USD,United States,St. Louis,21 - 30 years,2 - 4 years,Master's degree,Man
3412,35-44,Government and Public Administration,Computer System Administrator,145000,0,USD,United States,Chicago,21 - 30 years,21 - 30 years,Master's degree,Man
3413,35-44,Business or Consulting,Consultant,70000,16000,USD,United States,Parsippany,11 - 20 years,8 - 10 years,Master's degree,Man
3414,18-24,Computing or Tech,Consultant,87000,0,USD,United States,Atlanta,1 year or less,1 year or less,Master's degree,Man
3415,25-34,Computing or Tech,Consultant,90000,0,USD,United States,St. Louis,5-7 years,5-7 years,Master's degree,Man
3416,25-34,Computing or Tech,Consultant,105000,1000,USD,United States,Denver,2 - 4 years,2 - 4 years,Master's degree,Man
3417,35-44,Computing or Tech,Consultant,165000,25000,USD,United States,Boston ,21 - 30 years,21 - 30 years,Master's degree,Man
3418,45-54,Computing or Tech,Consultant,180000,25000,USD,United States,Minneapolis,21 - 30 years,21 - 30 years,Master's degree,Man
3419,45-54,"Marketing, Advertising & PR",Consultant and copywriter ,65000,0,USD,United States,Glens Falls,21 - 30 years,11 - 20 years,Master's degree,Man
3420,25-34,Computing or Tech,Content Editor,53000,0,USD,United States,Durham,8 - 10 years,5-7 years,Master's degree,Man
3421,35-44,"Marketing, Advertising & PR",Content Marketing Manager,100000,0,USD,United States,Boston,11 - 20 years,8 - 10 years,Master's degree,Man
3422,45-54,Education (Primary/Secondary),Controller,150000,0,USD,United States,Brooklyn,21 - 30 years,8 - 10 years,Master's degree,Man
3423,35-44,Insurance,COO,200000,250000,USD,United States,Hartford ,21 - 30 years,21 - 30 years,Master's degree,Man
3424,25-34,"Marketing, Advertising & PR",Copywriter,65000,5000,USD,United States,Detroit,5-7 years,2 - 4 years,Master's degree,Man
3425,35-44,"Accounting, Banking & Finance",Corporate communications manager ,135000,10000,USD,United States,Birmingham,11 - 20 years,8 - 10 years,Master's degree,Man
3426,35-44,"Accounting, Banking & Finance",Corporate Marketing Manager,100000,0,USD,United States,Rockville,11 - 20 years,11 - 20 years,Master's degree,Man
3427,35-44,Media & Digital,Creative Director,149000,1500,USD,United States,New York,21 - 30 years,11 - 20 years,Master's degree,Man
3428,45-54,"Accounting, Banking & Finance",Creative Director,235000,0,USD,United States,Birmingham ,31 - 40 years,31 - 40 years,Master's degree,Man
3429,45-54,Computing or Tech,CTO,150000,0,USD,United States,Shreveport,11 - 20 years,11 - 20 years,Master's degree,Man
3430,25-34,Education (Higher Education),Curriculum Engineer ,71000,2800,USD,United States,Remote,5-7 years,2 - 4 years,Master's degree,Man
3431,35-44,Consumer Goods,Customer Marketing Manager,130000,20000,USD,United States,Chatsworth,11 - 20 years,2 - 4 years,Master's degree,Man
3432,35-44,Insurance,Customer Service Director ,140000,35000,USD,United States,Cincinnati,11 - 20 years,11 - 20 years,Master's degree,Man
3433,25-34,Computing or Tech,Customer Solution Engineer,135000,50000,USD,United States,Santa Clara,5-7 years,2 - 4 years,Master's degree,Man
3434,35-44,Computing or Tech,Customer Success Lead,116000,0,USD,United States,St. Louis,11 - 20 years,11 - 20 years,Master's degree,Man
3435,35-44,Computing or Tech,Customer Support Manager,180000,0,USD,United States,Providence,11 - 20 years,11 - 20 years,Master's degree,Man
3436,25-34,Computing or Tech,Customer Support Representative,50000,5000,USD,United States,Durham,8 - 10 years,1 year or less,Master's degree,Man
3437,45-54,Government and Public Administration,Cybersecurity Engineering,112000,0,USD,United States,Keyport,11 - 20 years,5-7 years,Master's degree,Man
3438,35-44,Computing or Tech,Cybersecurity Researcher,165000,10000,USD,United States,Baltimore,11 - 20 years,8 - 10 years,Master's degree,Man
3439,25-34,Business or Consulting,Data Analyst,79000,0,USD,United States,Washington,5-7 years,2 - 4 years,Master's degree,Man
3440,25-34,Computing or Tech,Data Analyst,93013,0,USD,United States,"Washington, D.C.",8 - 10 years,5-7 years,Master's degree,Man
3441,25-34,Computing or Tech,Data Analyst,115000,0,USD,United States,Austin,2 - 4 years,2 - 4 years,Master's degree,Man
3442,25-34,Education (Higher Education),Data Analyst,51000,0,USD,United States,South Bend,2 - 4 years,2 - 4 years,Master's degree,Man
3443,35-44,Education (Higher Education),Data Analyst,60000,0,USD,United States,Los Angeles,11 - 20 years,11 - 20 years,Master's degree,Man
3444,25-34,Gaming (Gambling),Data Analyst,72000,0,USD,United States,Chicago,8 - 10 years,5-7 years,Master's degree,Man
3445,35-44,Government and Public Administration,Data Analyst,70000,0,USD,United States,Tallahassee,11 - 20 years,5-7 years,Master's degree,Man
3446,25-34,Health Care,Data Analyst,53000,0,USD,United States,New York City,8 - 10 years,2 - 4 years,Master's degree,Man
